production_budget,worldwide_gross,title_year,aspect_ratio,duration.1,cast_total_facebook_likes,budget,imdb_score
28000000.0,8165213.0,1997.0,1.85,89.0,5535.0,28000000.0,5.4
28000000.0,8592432.0,2015.0,1.85,107.0,3944.0,28000000.0,6.1
28000000.0,5686694.0,1997.0,2.35,134.0,4.0,28000000.0,7.0
28000000.0,12031443.0,2008.0,1.85,110.0,858.0,27000000.0,6.5
27500000.0,219265952.0,2007.0,1.85,133.0,12874.0,30000000.0,7.0
27500000.0,96673002.0,2009.0,2.35,109.0,1775.0,30000000.0,7.4
27500000.0,43607627.0,2008.0,1.85,114.0,3565.0,35000000.0,5.3
27500000.0,31157914.0,2012.0,2.35,118.0,3389.0,25000000.0,5.7
27500000.0,26939925.0,2007.0,2.35,122.0,50950.0,27500000.0,6.8
27500000.0,15815509.0,2011.0,2.35,130.0,2452.0,30000000.0,6.9
27000000.0,73826768.0,2002.0,2.35,116.0,3845.0,27000000.0,6.0
27000000.0,60527873.0,1997.0,2.35,115.0,14322.0,27000000.0,6.6
27000000.0,44270131.0,2008.0,1.85,119.0,3525.0,53296153.115867846,6.2
27000000.0,92891935.0,2016.0,2.35,98.0,10894.0,27000000.0,6.7
27000000.0,130759651.0,2002.0,2.35,101.0,74.0,30000000.0,7.1
27000000.0,80681183.0,2011.0,1.85,89.0,4311.0,27000000.0,3.6
27000000.0,31770413.0,1999.0,2.35,82.0,3313.0,27000000.0,5.6
27000000.0,55495466.0,2006.0,2.35,110.0,26451.0,27000000.0,7.8
27000000.0,55495466.0,2006.0,2.35,110.0,26451.0,27000000.0,7.8
27000000.0,27257061.0,1998.0,2.35,111.0,4696.0,27000000.0,7.7
27000000.0,45160110.0,2008.0,2.35,110.0,6420.0,13500000.0,6.9
27000000.0,28773827.0,2009.0,2.35,109.0,15790.0,27000000.0,6.2
27000000.0,10341093.0,1998.0,2.35,123.0,11969.0,27000000.0,6.0
27000000.0,8712564.0,2004.0,1.33,99.0,1721.0,27000000.0,5.9
27000000.0,9352089.0,2007.0,1.85,106.0,2495.0,27000000.0,6.8
27000000.0,5204007.0,2001.0,2.35,93.0,1044.0,28000000.0,6.3
27000000.0,16566235.0,2004.0,2.35,101.0,4186.0,27000000.0,6.4
27000000.0,2412123.0,2008.0,2.35,104.0,71973.0,25000000.0,5.7
27000000.0,1545064.0,2003.0,1.85,120.0,3286.0,23000000.0,6.2
26000000.0,185904750.0,2009.0,1.85,91.0,2954.0,26000000.0,5.2
26000000.0,160822438.0,2003.0,1.85,97.0,3984.0,26000000.0,6.1
26000000.0,177344230.0,2005.0,1.85,133.0,8341.0,26000000.0,7.1
26000000.0,279500000.0,1998.0,2.35,123.0,1690.0,25000000.0,7.2
26000000.0,102404019.0,2008.0,2.35,117.0,15590.0,27000000.0,7.0
26000000.0,65705772.0,1998.0,2.35,121.0,2747.0,26000000.0,7.0
26000000.0,68613992.0,2003.0,2.35,139.0,5458.0,22000000.0,7.5
26000000.0,96666486.0,2005.0,2.35,85.0,1090.0,26000000.0,6.5
26000000.0,146850273.0,2011.0,1.85,113.0,23456.0,56000000.0,5.7
26000000.0,81275291.0,2013.0,2.35,129.0,13573.0,26000000.0,6.5
26000000.0,90396664.0,2003.0,1.85,90.0,3172.0,26000000.0,6.2
26000000.0,75763814.0,2000.0,2.35,107.0,3066.0,26000000.0,7.8
26000000.0,63489752.0,2004.0,1.85,109.0,28493.0,26000000.0,6.5
26000000.0,67647574.0,2010.0,2.35,100.0,3889.0,26000000.0,5.2
26000000.0,38788828.0,2002.0,1.85,94.0,3917.0,26000000.0,5.2
26000000.0,27866213.0,2014.0,2.35,118.0,3197.0,26000000.0,6.7
26000000.0,28703083.0,2004.0,2.35,100.0,3742.0,26000000.0,4.5
26000000.0,16521410.0,2001.0,2.35,118.0,11662.0,42000000.0,6.0
26000000.0,30601801.0,2012.0,2.35,110.0,2356.0,26000000.0,6.4
26000000.0,14469428.0,2004.0,1.85,110.0,2466.0,26000000.0,5.2
26000000.0,18496522.0,2001.0,1.37,103.0,12534.0,26000000.0,6.8
26000000.0,6154172.0,2013.0,2.35,128.0,36337.0,28000000.0,6.2
26000000.0,1083350.0,1996.0,1.85,101.0,2228.0,22000000.0,6.1
25500000.0,86301599.0,2005.0,1.85,129.0,1565.0,15000000.0,7.5
25100000.0,28575778.0,2008.0,2.35,129.0,4264.0,25100000.0,6.4
25000000.0,622420667.0,2004.0,2.35,120.0,705.0,30000000.0,7.1
25000000.0,274543085.0,2008.0,2.35,116.0,17347.0,33000000.0,8.2
25000000.0,153733265.0,2014.0,2.35,99.0,2394.0,25000000.0,6.2
25000000.0,125339088.0,2003.0,1.85,95.0,3500.0,45000000.0,4.6
25000000.0,181185387.0,2004.0,1.85,93.0,7800.0,80000000.0,4.9
25000000.0,89476265.0,2004.0,1.85,98.0,656730.0,26000000.0,7.2
25000000.0,114576403.0,2003.0,2.35,97.0,4692.0,30000000.0,5.8
25000000.0,137984788.0,2007.0,1.85,96.0,28071.0,17000000.0,7.2
25000000.0,102992536.0,2001.0,1.85,82.0,2251.0,30000000.0,6.0
25000000.0,171302226.0,2008.0,1.85,85.0,3958.0,25000000.0,7.0
25000000.0,142033509.0,2010.0,2.35,108.0,19945.0,25000000.0,6.3
25000000.0,120832383.0,2012.0,1.85,105.0,5740.0,25000000.0,6.1
25000000.0,164051250.0,2007.0,2.35,122.0,4738.0,25000000.0,8.1
25000000.0,281527158.0,2001.0,2.35,97.0,16999.0,26000000.0,6.7
25000000.0,152500343.0,2000.0,1.85,121.0,1323.0,25000000.0,7.3
25000000.0,149228078.0,2011.0,2.35,108.0,22739.0,25000000.0,6.2
25000000.0,98406855.0,2012.0,2.35,109.0,26625.0,25000000.0,6.5
25000000.0,96633833.0,2012.0,2.35,101.0,1852.0,25000000.0,6.5
25000000.0,91036760.0,2000.0,2.35,115.0,9082.0,25000000.0,6.1
25000000.0,112798051.0,2006.0,2.35,86.0,2420.0,25000000.0,5.8
25000000.0,52543354.0,2013.0,1.85,100.0,3202.0,25000000.0,4.7
25000000.0,115036108.0,2004.0,2.35,101.0,58823.0,25000000.0,7.8
25000000.0,81249176.0,2011.0,2.35,117.0,16606.0,25000000.0,6.8
25000000.0,123696741.0,2005.0,2.35,101.0,23328.0,30000000.0,5.9
25000000.0,71390601.0,2008.0,2.35,97.0,18789.0,25000000.0,5.5
25000000.0,58240458.0,2003.0,2.35,102.0,3037.0,26000000.0,5.0
25000000.0,128745578.0,2005.0,2.35,97.0,17278.0,25000000.0,6.6
25000000.0,55090374.0,2014.0,2.35,97.0,36064.0,25000000.0,6.5
25000000.0,64594061.0,1997.0,1.85,98.0,2457.0,25000000.0,6.7
25000000.0,97030468.0,2002.0,1.85,114.0,12624.0,25000000.0,7.6
25000000.0,41076865.0,1997.0,2.35,97.0,2530.0,25000000.0,6.1
25000000.0,77208711.0,2007.0,2.35,158.0,533.0,25000000.0,8.1
25000000.0,60694737.0,2002.0,2.35,85.0,2908.0,25000000.0,5.2
25000000.0,55443032.0,2003.0,2.35,80.0,3017.0,25000000.0,5.6
25000000.0,41560117.0,2005.0,2.35,119.0,6862.0,25000000.0,6.6
25000000.0,40796145.0,2002.0,1.85,86.0,3001.0,25000000.0,5.8
25000000.0,36833473.0,2001.0,2.35,98.0,7945.0,25000000.0,6.6
25000000.0,39217912.0,2014.0,2.39,124.0,6393.0,25000000.0,7.0
25000000.0,38351350.0,2005.0,2.35,105.0,3535.0,53296153.115867846,5.5
25000000.0,35990505.0,2003.0,2.35,105.0,16400.0,20000000.0,5.8
25000000.0,119923801.0,2003.0,2.35,104.0,1340.0,17000000.0,5.6
25000000.0,59183821.0,2007.0,1.85,101.0,2822.0,25000000.0,5.6
25000000.0,56434942.0,2003.0,2.35,101.0,6867.0,30000000.0,5.8
25000000.0,55279608.0,2006.0,1.85,105.0,20109.0,20000000.0,6.4
25000000.0,234981342.0,2007.0,1.85,90.0,794.0,25000000.0,6.3
25000000.0,50692188.0,1998.0,1.85,89.0,667.0,25000000.0,5.3
25000000.0,66015869.0,2007.0,2.35,114.0,50927.0,30000000.0,7.5
25000000.0,70326393.0,2004.0,2.35,97.0,2730.0,25000000.0,4.6
25000000.0,38749404.0,2011.0,1.85,87.0,3850.0,53296153.115867846,5.7
25000000.0,82150642.0,1998.0,1.85,124.0,1006.0,25000000.0,7.5
25000000.0,29276904.0,2014.0,2.35,110.0,3757.0,25000000.0,6.8
25000000.0,32092761.0,2009.0,1.85,88.0,4378.0,25000000.0,3.5
25000000.0,39393111.0,2001.0,1.85,92.0,1315.0,21150000.0,4.8
25000000.0,32223424.0,1996.0,2.35,117.0,16937.0,27000000.0,6.9
25000000.0,25732334.0,2005.0,1.85,98.0,235.0,53296153.115867846,6.0
25000000.0,39126427.0,2010.0,1.85,99.0,3744.0,25000000.0,5.6
25000000.0,29863840.0,2010.0,2.35,97.0,12841.0,25000000.0,6.4
25000000.0,47835784.0,2005.0,1.85,107.0,1095.0,30000000.0,6.6
25000000.0,22411948.0,1998.0,1.85,136.0,37315.0,25000000.0,6.9
25000000.0,36054706.0,1997.0,2.35,117.0,14831.0,53296153.115867846,6.9
25000000.0,32209741.0,2011.0,1.85,90.0,4952.0,25000000.0,4.0
25000000.0,24591031.0,2002.0,2.35,95.0,11994.0,25000000.0,7.3
25000000.0,20718223.0,2004.0,1.85,93.0,14180.0,25000000.0,6.6
25000000.0,22910563.0,2008.0,2.35,93.0,1749.0,8000000.0,5.9
25000000.0,71009334.0,2013.0,2.35,138.0,27797.0,25000000.0,5.3
25000000.0,19233280.0,2002.0,1.85,98.0,1855.0,13000000.0,4.6
25000000.0,23506237.0,2015.0,2.35,132.0,27659.0,30000000.0,7.0
25000000.0,36682170.0,1996.0,2.35,90.0,2465.0,25000000.0,5.3
25000000.0,15468266.0,2005.0,1.85,120.0,1217.0,53296153.115867846,7.5
25000000.0,26341896.0,2009.0,2.35,115.0,2466.0,16000000.0,5.6
25000000.0,24355762.0,2000.0,1.85,99.0,2498.0,25000000.0,4.7
25000000.0,16727470.0,2010.0,2.35,107.0,2537.0,25000000.0,4.8
25000000.0,16727470.0,2010.0,2.35,107.0,2537.0,25000000.0,4.8
25000000.0,31635150.0,2004.0,1.85,110.0,911.0,25000000.0,6.8
25000000.0,51702929.0,1996.0,2.35,101.0,1634.0,25000000.0,5.4
25000000.0,13973532.0,2002.0,1.85,85.0,3065.0,25000000.0,5.1
25000000.0,13973532.0,2002.0,1.85,85.0,3065.0,25000000.0,5.1
25000000.0,14334401.0,2007.0,2.35,88.0,2062.0,53296153.115867846,6.7
25000000.0,13038660.0,1999.0,1.85,145.0,1282.0,25000000.0,7.3
25000000.0,28012862.0,2012.0,2.157505658669081,91.0,539.0,53296153.115867846,6.8
25000000.0,28090896.0,2015.0,2.35,127.0,2230.0,26000000.0,6.9
25000000.0,15907411.0,2010.0,2.35,122.0,21163.0,25000000.0,7.0
25000000.0,13424365.0,2005.0,1.85,107.0,16651.0,25000000.0,7.1
25000000.0,27572844.0,1996.0,1.85,133.0,48482.0,28000000.0,7.1
25000000.0,11229035.0,2008.0,1.85,112.0,43560.0,25000000.0,6.5
25000000.0,12219367.0,2002.0,2.35,99.0,28987.0,25000000.0,4.9
25000000.0,11253821.0,2011.0,2.35,110.0,11431.0,25000000.0,5.8
25000000.0,11115766.0,1999.0,2.35,100.0,582.0,25000000.0,6.4
25000000.0,29206732.0,2009.0,2.35,111.0,23566.0,25000000.0,7.3
25000000.0,7164995.0,2006.0,1.85,116.0,1134.0,25000000.0,6.7
25000000.0,5654777.0,2005.0,2.35,95.0,2165.0,25000000.0,4.1
25000000.0,5516708.0,2001.0,1.85,95.0,2413.0,25000000.0,4.9
25000000.0,18991288.0,2005.0,2.35,127.0,12574.0,25000000.0,7.9
25000000.0,4049527.0,2005.0,1.85,95.0,4990.0,15000000.0,4.1
25000000.0,20052958.0,2008.0,1.85,121.0,142.0,25000000.0,6.6
25000000.0,38112154.0,2011.0,2.35,80.0,25143.0,25000000.0,7.2
25000000.0,3605420.0,2005.0,2.35,92.0,2930.0,25000000.0,2.9
25000000.0,12413949.0,2009.0,1.85,122.0,13809.0,20000000.0,6.7
25000000.0,2962177.0,2016.0,2.35,98.0,21414.0,25000000.0,5.8
25000000.0,1190003.0,2008.0,2.35,107.0,1591.0,25000000.0,6.8
25000000.0,1415656.0,2005.0,2.35,107.0,16090.0,25000000.0,6.5
25000000.0,780326.0,1998.0,2.35,117.0,4351.0,25000000.0,7.2
25000000.0,9313302.0,2012.0,2.35,137.0,33747.0,25000000.0,6.1
25000000.0,146149.0,2010.0,1.78,117.0,3204.0,25000000.0,5.7
24000000.0,101363301.0,1997.0,2.35,120.0,2321.0,24000000.0,6.1
24000000.0,86765463.0,2003.0,2.35,88.0,10325.0,24000000.0,7.2
24000000.0,70027933.0,2014.0,2.35,106.0,4830.0,24000000.0,5.7
24000000.0,85527867.0,2000.0,1.85,98.0,17582.0,24000000.0,6.7
24000000.0,40020622.0,1998.0,2.35,100.0,49847.0,24000000.0,4.6
24000000.0,32662299.0,2000.0,1.85,115.0,3946.0,24000000.0,6.9
24000000.0,67348218.0,2009.0,2.35,94.0,32474.0,25000000.0,6.2
24000000.0,36856306.0,2008.0,1.85,101.0,638.0,24000000.0,6.6
24000000.0,29823162.0,2001.0,2.35,88.0,2557.0,24000000.0,5.3
24000000.0,28871190.0,1999.0,1.85,127.0,13433.0,24000000.0,7.3
24000000.0,27732366.0,2000.0,2.35,110.0,12254.0,24000000.0,6.3
24000000.0,83660160.0,2010.0,2.35,88.0,5737.0,24000000.0,5.5
24000000.0,35792945.0,2010.0,2.35,98.0,14699.0,24000000.0,6.5
24000000.0,16980098.0,2004.0,2.35,95.0,4681.0,24000000.0,5.6
24000000.0,16304786.0,1999.0,1.85,87.0,3243.0,24000000.0,6.2
24000000.0,12372410.0,2000.0,1.85,107.0,4971.0,24000000.0,5.3
24000000.0,24474463.0,2011.0,1.85,89.0,5470.0,24000000.0,4.9
24000000.0,8427204.0,1999.0,2.35,124.0,1523.0,24000000.0,5.4
24000000.0,4356126.0,1998.0,2.157505658669081,93.0,24436.0,24000000.0,3.9
24000000.0,1696765.0,2004.0,1.85,120.0,23769.0,24000000.0,5.1
23600000.0,102236596.0,2009.0,2.35,88.0,28011.0,23600000.0,7.7
23000000.0,190191646.0,1998.0,1.85,90.0,13823.0,20000000.0,6.1
23000000.0,112036870.0,2000.0,1.85,98.0,3345.0,23000000.0,6.7
23000000.0,77735925.0,2011.0,2.35,101.0,57077.0,12500000.0,7.1
23000000.0,53182088.0,2000.0,2.35,112.0,16196.0,23000000.0,7.1
23000000.0,38684906.0,2001.0,1.85,97.0,20798.0,23000000.0,6.1
23000000.0,48783090.0,2013.0,1.85,126.0,19359.0,23000000.0,8.0
23000000.0,21973182.0,2001.0,2.35,97.0,23242.0,23000000.0,6.6
23000000.0,36374700.0,2011.0,2.35,93.0,31187.0,23000000.0,5.8
23000000.0,18653615.0,1999.0,2.35,114.0,22040.0,23000000.0,6.1
23000000.0,19123851.0,2004.0,2.35,141.0,1618.0,23000000.0,6.2
23000000.0,43145662.0,2016.0,2.35,106.0,21195.0,23000000.0,7.5
23000000.0,43145662.0,2016.0,2.35,106.0,21195.0,23000000.0,7.5
23000000.0,13019253.0,2000.0,1.85,88.0,1509.0,23000000.0,5.6
23000000.0,12803305.0,1996.0,1.85,98.0,63194.0,23000000.0,6.7
23000000.0,12291975.0,2004.0,2.35,101.0,842.0,23000000.0,6.1
23000000.0,12291975.0,2004.0,2.35,101.0,829.0,23000000.0,6.1
23000000.0,11778396.0,2008.0,2.35,94.0,2453.0,23000000.0,5.1
23000000.0,10660147.0,1999.0,1.85,102.0,672.0,23000000.0,7.2
23000000.0,24489150.0,2007.0,2.35,121.0,24248.0,53296153.115867846,7.2
23000000.0,50813834.0,2009.0,2.35,111.0,735.0,19430000.0,6.7
22500000.0,131263370.0,2007.0,2.35,114.0,214.0,25000000.0,6.8
22500000.0,30864649.0,2014.0,2.35,111.0,1795.0,22500000.0,7.1
22000000.0,360099999.0,1998.0,1.85,107.0,4664.0,23000000.0,7.1
22000000.0,146590987.0,2007.0,2.35,110.0,15170.0,22000000.0,6.2
22000000.0,80491516.0,2002.0,2.35,127.0,6657.0,20000000.0,7.0
22000000.0,70949793.0,2014.0,2.35,170.0,775.0,22000000.0,5.6
22000000.0,55762229.0,2001.0,1.85,84.0,1203.0,22000000.0,4.8
22000000.0,94270488.0,2014.0,2.35,122.0,1484.0,22000000.0,7.3
22000000.0,95708457.0,2003.0,2.35,133.0,1777.0,22000000.0,7.0
22000000.0,77229695.0,2012.0,2.35,94.0,3153.0,22000000.0,6.4
22000000.0,92542418.0,2001.0,1.85,132.0,3152.0,22000000.0,7.6
22000000.0,57520063.0,2005.0,2.35,112.0,2019.0,22000000.0,6.6
22000000.0,41771168.0,2009.0,1.85,108.0,16031.0,21000000.0,6.5
22000000.0,70536870.0,2013.0,2.35,105.0,1006.0,26000000.0,6.4
22000000.0,63504795.0,2016.0,1.85,106.0,38494.0,22000000.0,6.4
22000000.0,33762400.0,2001.0,2.35,104.0,11632.0,22000000.0,6.9
22000000.0,45273464.0,2005.0,1.85,83.0,1729.0,22000000.0,4.6
22000000.0,25044057.0,2008.0,2.35,104.0,2453.0,22000000.0,5.8
22000000.0,51695362.0,2013.0,2.35,100.0,39989.0,22000000.0,6.5
22000000.0,25873142.0,2001.0,1.85,96.0,664.0,22000000.0,5.9
22000000.0,19288130.0,1999.0,1.85,142.0,5386.0,22000000.0,6.6
22000000.0,22861785.0,2001.0,2.35,106.0,4239.0,30000000.0,5.8
22000000.0,69698495.0,2015.0,2.35,96.0,1411.0,25000000.0,5.1
22000000.0,14252830.0,2001.0,1.85,98.0,3769.0,22000000.0,5.3
22000000.0,13555988.0,2000.0,1.85,95.0,2216.0,22000000.0,5.7
22000000.0,20034713.0,2004.0,2.35,107.0,8094.0,22000000.0,6.7
22000000.0,15434375.0,2013.0,2.35,116.0,24134.0,22000000.0,6.8
22000000.0,9818792.0,1999.0,2.35,77.0,5568.0,22000000.0,3.8
22000000.0,6047691.0,2001.0,1.85,104.0,4221.0,22000000.0,4.1
22000000.0,9448623.0,2004.0,2.35,114.0,42484.0,53296153.115867846,6.4
22000000.0,19563579.0,2014.0,2.35,92.0,14617.0,22000000.0,6.3
22000000.0,4065020.0,2010.0,2.35,105.0,37766.0,22000000.0,5.4
22000000.0,23134075.0,2005.0,2.35,116.0,773.0,22000000.0,7.8
21500000.0,92987651.0,2007.0,2.35,119.0,3284.0,25000000.0,7.3
21500000.0,24419219.0,1999.0,2.35,117.0,13576.0,21500000.0,7.2
21500000.0,74363777.0,2012.0,1.85,112.0,1205.0,17000000.0,6.3
21000000.0,236412453.0,2012.0,2.35,122.0,72115.0,21000000.0,7.8
21000000.0,52037603.0,1999.0,1.85,81.0,3003.0,21000000.0,7.8
21000000.0,43728560.0,2001.0,1.85,106.0,18630.0,21000000.0,6.3
21000000.0,38017873.0,2010.0,1.85,133.0,6035.0,53296153.115867846,6.0
21000000.0,39319801.0,2008.0,2.35,110.0,4089.0,20000000.0,6.6
21000000.0,81452811.0,2011.0,2.35,127.0,46241.0,20000000.0,7.1
21000000.0,17760244.0,1999.0,1.85,104.0,3162.0,21000000.0,4.6
21000000.0,17589867.0,2008.0,2.35,120.0,6212.0,21000000.0,6.1
21000000.0,10108016.0,2009.0,2.35,98.0,1997.0,17000000.0,7.1
21000000.0,6830957.0,2002.0,2.35,112.0,16692.0,21000000.0,6.7
21000000.0,5046038.0,2011.0,2.35,91.0,34705.0,21000000.0,6.7
20000000.0,318000141.0,2013.0,2.35,112.0,9049.0,20000000.0,7.5
20000000.0,164675402.0,2003.0,2.35,105.0,2505.0,33000000.0,5.5
20000000.0,171685793.0,2010.0,1.78,101.0,1787.0,20000000.0,7.1
20000000.0,154218168.0,2008.0,2.35,91.0,4729.0,20000000.0,3.7
20000000.0,93931360.0,2014.0,1.85,100.0,2654.0,20000000.0,4.9
20000000.0,98114471.0,2005.0,1.85,95.0,3558.0,32000000.0,4.6
20000000.0,175507800.0,2011.0,2.35,115.0,9578.0,20000000.0,7.3
20000000.0,131945303.0,2003.0,1.85,108.0,4403.0,35000000.0,7.1
20000000.0,118537627.0,2007.0,1.85,105.0,2288.0,20000000.0,6.9
20000000.0,118537627.0,2007.0,1.85,105.0,2287.0,20000000.0,6.9
20000000.0,111448997.0,2004.0,1.85,109.0,6313.0,37000000.0,5.4
20000000.0,71232214.0,2003.0,1.85,117.0,1293.0,20000000.0,7.1
20000000.0,66776571.0,2012.0,1.85,114.0,2753.0,20000000.0,4.8
20000000.0,92678948.0,2010.0,2.35,107.0,2341.0,20000000.0,5.8
20000000.0,60831067.0,2010.0,1.85,121.0,6657.0,20000000.0,4.4
20000000.0,181025343.0,2013.0,2.35,134.0,4251.0,20000000.0,8.1
20000000.0,56398162.0,2002.0,2.35,118.0,2390.0,20000000.0,5.7
20000000.0,182875643.0,2016.0,2.35,110.0,21852.0,20000000.0,7.6
20000000.0,60961307.0,2016.0,2.157505658669081,100.0,18786.0,20000000.0,6.7
20000000.0,60961307.0,2016.0,2.157505658669081,100.0,18786.0,20000000.0,6.7
20000000.0,66776908.0,2014.0,2.35,128.0,3869.0,20000000.0,7.5
20000000.0,85146165.0,2006.0,1.85,85.0,6539.0,20000000.0,2.7
20000000.0,109862682.0,2002.0,1.66,72.0,3402.0,20000000.0,5.8
20000000.0,140122225.0,2003.0,1.85,72.0,4480.0,20000000.0,5.4
20000000.0,81461343.0,2007.0,2.35,96.0,1825.0,20000000.0,5.9
20000000.0,67192859.0,2005.0,1.85,89.0,1383.0,20000000.0,4.1
20000000.0,96147688.0,2000.0,1.78,77.0,575.0,30000000.0,6.3
20000000.0,90206716.0,2015.0,1.85,128.0,1058.0,20000000.0,8.1
20000000.0,43658157.0,2015.0,2.35,111.0,2851.0,20000000.0,6.8
20000000.0,78769428.0,2009.0,1.85,123.0,88953.0,53296153.115867846,7.0
20000000.0,86858578.0,2007.0,1.85,93.0,4293.0,20000000.0,2.3
20000000.0,44821299.0,2008.0,2.35,110.0,2382.0,22000000.0,6.1
20000000.0,70743839.0,2006.0,1.85,137.0,5746.0,20000000.0,5.0
20000000.0,37672944.0,1998.0,1.85,124.0,1660.0,20000000.0,5.5
20000000.0,41342180.0,2006.0,2.35,115.0,52571.0,20000000.0,6.2
20000000.0,46169871.0,2016.0,2.35,107.0,389.0,20000000.0,6.3
20000000.0,81424988.0,2010.0,1.85,82.0,2898.0,20000000.0,3.5
20000000.0,67950723.0,2010.0,2.35,105.0,1454.0,20000000.0,6.3
20000000.0,35450113.0,1997.0,2.35,127.0,1735.0,20000000.0,6.7
20000000.0,36265745.0,2011.0,2.35,90.0,2462.0,19000000.0,6.3
20000000.0,73135439.0,2004.0,1.85,108.0,19364.0,20000000.0,8.3
20000000.0,47666013.0,2013.0,2.35,92.0,1945.0,11000000.0,4.8
20000000.0,132121212.0,2006.0,1.85,143.0,11248.0,25000000.0,7.5
20000000.0,41296320.0,2014.0,2.35,103.0,4662.0,19800000.0,6.6
20000000.0,53191101.0,2008.0,1.85,104.0,33903.0,20000000.0,7.5
20000000.0,50274834.0,2004.0,2.35,98.0,2609.0,30000000.0,7.2
20000000.0,48680977.0,2010.0,2.35,104.0,5707.0,20000000.0,6.4
20000000.0,57293371.0,2008.0,1.85,128.0,13189.0,20000000.0,7.6
20000000.0,46604054.0,2010.0,2.35,113.0,1136.0,20000000.0,6.9
20000000.0,68349884.0,2002.0,1.85,91.0,1083.0,35000000.0,5.5
20000000.0,51445503.0,2009.0,2.35,98.0,189.0,20000000.0,6.5
20000000.0,66143005.0,2008.0,2.35,111.0,27755.0,20000000.0,7.3
20000000.0,29227561.0,2009.0,2.35,101.0,3292.0,53296153.115867846,5.6
20000000.0,28933853.0,2016.0,2.157505658669081,96.0,1780.0,20000000.0,7.1
20000000.0,47881663.0,2000.0,1.85,113.0,3141.0,20000000.0,7.6
20000000.0,30399714.0,2006.0,1.85,103.0,14903.0,53296153.115867846,6.4
20000000.0,44513466.0,2008.0,1.85,87.0,1834.0,27000000.0,3.9
20000000.0,26792700.0,1996.0,1.85,101.0,3174.0,20000000.0,6.1
20000000.0,65454793.0,2008.0,2.35,109.0,33878.0,20000000.0,6.8
20000000.0,47508505.0,2013.0,2.35,109.0,278.0,20000000.0,7.0
20000000.0,25728961.0,1996.0,1.85,108.0,23296.0,19000000.0,7.3
20000000.0,32838945.0,2010.0,2.35,105.0,4813.0,20000000.0,5.8
20000000.0,30703845.0,2007.0,2.35,99.0,3327.0,20000000.0,5.9
20000000.0,48958353.0,2010.0,1.85,90.0,2486.0,20000000.0,5.3
20000000.0,34614964.0,2014.0,2.35,104.0,18760.0,20000000.0,6.3
20000000.0,38164784.0,2006.0,2.35,97.0,3261.0,20000000.0,5.3
20000000.0,39686769.0,2011.0,1.85,109.0,4257.0,20000000.0,5.8
20000000.0,29870801.0,2009.0,1.85,89.0,88422.0,40000000.0,4.9
20000000.0,27911453.0,2008.0,2.35,115.0,10507.0,53296153.115867846,6.8
20000000.0,30808558.0,2015.0,2.35,111.0,9941.0,19500000.0,6.2
20000000.0,20081987.0,2007.0,2.35,124.0,17050.0,20000000.0,7.5
20000000.0,34787111.0,2008.0,1.85,112.0,3301.0,40000000.0,5.9
20000000.0,20819601.0,2007.0,2.35,113.0,4039.0,20000000.0,5.9
20000000.0,56822960.0,2007.0,2.35,148.0,18752.0,15000000.0,8.2
20000000.0,18310591.0,1998.0,1.85,114.0,1816.0,30000000.0,6.9
20000000.0,55686944.0,2005.0,1.85,68.0,861.0,20000000.0,6.4
20000000.0,17807569.0,2006.0,2.35,108.0,4374.0,20000000.0,5.9
20000000.0,55975672.0,2012.0,2.35,95.0,2173.0,20000000.0,5.0
20000000.0,102034104.0,2004.0,2.35,99.0,537.0,20000000.0,7.8
20000000.0,16988996.0,2002.0,1.85,88.0,8189.0,35000000.0,4.0
20000000.0,59667625.0,2003.0,1.85,124.0,7567.0,20000000.0,7.7
20000000.0,23661038.0,2009.0,2.35,88.0,137712.0,27000000.0,5.7
20000000.0,74180745.0,2007.0,2.35,128.0,904.0,20000000.0,7.6
20000000.0,16612072.0,2004.0,2.35,84.0,2915.0,20000000.0,5.8
20000000.0,17430594.0,2003.0,1.85,101.0,2698.0,20000000.0,5.6
20000000.0,18250106.0,2000.0,1.85,98.0,1189.0,20000000.0,5.3
20000000.0,19121531.0,2009.0,1.85,105.0,2327.0,53296153.115867846,7.4
20000000.0,33943049.0,2012.0,2.35,95.0,1414.0,20000000.0,6.1
20000000.0,36720752.0,2008.0,1.85,88.0,2857.0,25000000.0,1.9
20000000.0,30163785.0,2011.0,1.85,117.0,15713.0,20000000.0,6.0
20000000.0,13801755.0,1997.0,1.85,94.0,15183.0,20000000.0,6.6
20000000.0,35472739.0,2009.0,1.85,96.0,30541.0,20000000.0,6.2
20000000.0,32632668.0,2015.0,2.35,101.0,16926.0,20000000.0,6.6
20000000.0,14566246.0,2004.0,1.85,99.0,1189.0,40000000.0,4.8
20000000.0,13725032.0,2006.0,2.35,123.0,908.0,20000000.0,6.3
20000000.0,29843245.0,2008.0,1.85,102.0,500.0,20000000.0,6.7
20000000.0,26348203.0,2002.0,2.35,101.0,3431.0,30000000.0,7.1
20000000.0,23390380.0,2016.0,2.35,115.0,27214.0,20000000.0,6.3
20000000.0,15466961.0,2005.0,1.85,102.0,13156.0,22000000.0,6.6
20000000.0,12398628.0,2002.0,2.35,94.0,2880.0,20000000.0,6.1
20000000.0,17306648.0,2009.0,2.35,108.0,2799.0,22000000.0,5.6
20000000.0,28270399.0,2010.0,2.35,116.0,20258.0,20000000.0,7.2
